id	_vascanTaxonID	_taxonMatchType	scientificName	family	_synonym	_habit	_rawMedicinalUses
303	http://data.canadensys.net/vascan/taxon/3314	single	Oclemena nemoralis (Aiton) Greene	Asteraceae	Aster nemoralis Aiton	Herb	Roots: Decoction drops used in ears to treat soreness [Ojibwa: 47].||
304	http://data.canadensys.net/vascan/taxon/6808	single	Oenothera biennis L.	Onagraceae		Herb	Whole plant: Soaked in warm water to make a poultice to heal bruises [Ojibwa: 87].|Bark: Strong infusion drunk in small doses for pain in the bowels [Montagnais: 70].
305		none	Oligoneuron rigidum (L.) Small var. rigidum	Asteraceae	Solidago rigida L.	Herb	Used as an astringent and styptic [Chippewa: 47].|Roots: Decoction used to treat stoppage of urine [Chippewa: 47].|
306	http://data.canadensys.net/vascan/taxon/5423	single	Onoclea sensibilis L.	Dryopteridaceae		Herb	Roots: Powdered and used to make a tea given to stimulate milk flow [Ojibwa: 87]. |
307	http://data.canadensys.net/vascan/taxon/2693	single	Oplopanax horridus (Sm.) Miq.	Araliaceae	Echinopanax horridus (Sm.) Decne. & Planch. ex Harms	Shrub	Used for colds and tuberculosis [Dene: 17].|Roots: Mixed with other plants in a decoction used as a diuretic, to treat diabetes, or to prevent birth [Cree, Metis: 13]. Boiled and taken as a general medicine. Used to wash sores [Dene: 17].|
308	http://data.canadensys.net/vascan/taxon/5538	single	Orthilia secunda (L.) House	Pyrolaceae	Pyrola secunda L.	Herb	Leaves: Mashed with lard and put on a cut to stop bleeding and help healing. Chewed to relieve toothache [Chipewyan: 92]. ||
309	http://data.canadensys.net/vascan/taxon/2620	single	Osmorhiza claytonii (Michx.) C.B. Clarke	Apiaceae		Herb	Roots: Dried, pounded and moistened in warm water and applied to skin ulcers. Dried and chewed or a decoction used to gargle to treat sore throat [Ojibwa: 47].|
310	http://data.canadensys.net/vascan/taxon/2622	single	Osmorhiza longistylis (Torr.) DC.	Apiaceae		Herb	Roots: Infusion taken for amenorrhea. Decoction used to wash nostrils of a hunting dog whit dulled sense of scent. [Ojibwa: 85]. Tea drunk for sore throat or to facilitate parturition [Ojibwa: 87].|
311	http://data.canadensys.net/vascan/taxon/3727	single	Ostrya virginiana (Mill.) K. Koch	Betulaceae		Tree	Wood: Decoction used for rheumatic pain or tuberculosis [Ojibwa: 91]. Decoction boiled with Thuja occidentalis and used as a cough syrup [Ojibwa: 47, 91]. Wood from the heart of branches boiled and decoction taken in kidney troubles. Mixed with Lycopodium obscurum and twigs of Picea glauca in a decoction used for steaming stiff joints in rheumatism [Ojibwa: 47]. |
312	http://data.canadensys.net/vascan/taxon/17829	single	Oxalis montana Raf.	Oxalidaceae		Herb	Aphrodisiac [55]. |
313	http://data.canadensys.net/vascan/taxon/3321	single	Packera aurea (L.) A. Löve & D. Löve	Asteraceae	Senecio aureus L.	Herb	Used as a remedy for hemorrhages, bruises and in case of abortion [66].||
314	http://data.canadensys.net/vascan/taxon/2694	single	Panax quinquefolius L.	Araliaceae		Herb	Roots: Steeped and taken time to time to increase fertility in women [Algonquians: 63]. |
315	http://data.canadensys.net/vascan/taxon/2695	single	Panax trifolius L.	Araliaceae	Aralia trifolia Gray	Herb	Roots: Chewed and applied to cuts [Ojibwa: 84].||
316		none	Parmelia sulcata Taylor.	Parmeliaceae		Lichen	Rubbed on the gums of teething babies to relieve discomfort [Metis: 13]. |
317	http://data.canadensys.net/vascan/taxon/2626	single	Pastinaca sativa L.	Apiaceae		Herb	Very small quantity mixed with four other kinds of roots to make a tea for "female troubles" [Ojibwa: 87].|
318	http://data.canadensys.net/vascan/taxon/7046	single	Pedicularis canadensis L.	Scrophulariaceae		Herb	Roots: Finely cut and used as an aphrodisiac [Ojibwa: 87]. Used as a remedy for anemia [Chippewa: 85]. |
319	http://data.canadensys.net/vascan/taxon/7054	single	Pedicularis lanata Cham. & Schltdl.	Scrophulariaceae		Herb	Roots: Mixed with tobacco and smoked to relieve headache [Dene: 98]. |
320	http://data.canadensys.net/vascan/taxon/7268	single	Penstemon confertus Douglas ex Lindl.	Scrophulariaceae		Herb	Used as a cough medicine [Chippewa: 47].|Roots: Decoction drunk as a purgative [Chippewa: 47].|Outer bark: Decoction used as a remedy for stomach troubles [Chippewa: 47].
321	http://data.canadensys.net/vascan/taxon/3350	single	Petasites frigidus (L.) Fr. var. palmatus (Aiton) Cronquist	Asteraceae		Herb	Steam taken to treat asthma, congested chest or cold [Dene: 100]. ||
322	http://data.canadensys.net/vascan/taxon/3351	single	Petasites frigidus (L.) Fr. var. sagittatus (Banks ex Pursh) Cherniawsky	Asteraceae	P. sagittatus (Banks ex Pursh) A. Gray	Herb	Cooked with Pyrola asarifolia and the mixture used as a wash to treat chickenpox [Dene: 17]. Steam taken to treat asthma, congested chest or cold [Dene: 100]. |Leaves: Used as a poultice on skin sores and burns [Metis: 13]. Applied to worms eating the flesh and to itchy skin [Cree: 95]. Put all over the body to treat chickenpox. Poultice wrapped to treat sore knee [Dene: 17]. Wraped on affected area to heal sores and draw out infections [Cree: 93].|Leaves and roots: Boiled together and put on measles for healing, decoction drunk "to make babies" [Dene: 17].
323	http://data.canadensys.net/vascan/taxon/7155	single	Phryma leptostachya L.	Verbenaceae		Herb	Roots: Decoction taken for rheumatic pain in the legs [Ojibwa: 84]. Chewed dry or a decoction used as a gargle to treat sore throat [Ojibwa: 47].|
324	http://data.canadensys.net/vascan/taxon/8794	single	Physocarpus opulifolius (L.) Maxim.	Rosaceae		Shrub	Roots: Infusion used as an emetic [Chippewa: 85]. |
325	http://data.canadensys.net/vascan/taxon/7157	single	Phytolacca americana L.	Phytolaccaceae		Herb	Leaves: Chewed and applied to wounds to stop bleeding [Mi'kmaq: 43]. |
326	http://data.canadensys.net/vascan/taxon/7156	single	Phytolacca americana L. var. americana	Phytolaccaceae	P. decandra L.	Herb	Roots: Used as an emetic and in rheumatism [44].||
327	http://data.canadensys.net/vascan/taxon/7173	single	Picea glauca (Moench) Voss	Pinaceae	P. canadensis (Mill.) BSP.	Tree	Twigs: Tea used as a general medicine [Algonquians: 63]. Steeped to make an antiscorbutic tea [Mi'kmaq: 60]. Tips of branches used to brew a tea to "heal the inside". Tea used in sudatory by women after childbirth [Algonquin: 69]. Boiled and the vapour taken to fight fever and eye problems [Montagnais: 71], to relieve cold [Dene: 99] or to ease headache [Dene: 101]. Tea used for fever [Montagnais: 71]. Mixed with Lycopodium obscurum and inner part of Ostrya virginiana wood in a decoction used for steaming stiff joints in rheumatism [Ojibwa: 47]. Young twigs chewed to relieve itchy throat [Dene: 99]. Used to treat diabetes [Cree: 82]. Juice from young tree boughs used for sore eyes. Towels soaked in tea and wrapped around a woman's waist to speed up delivery, to ease afterbirth pain, and to loosen retained placenta [Dene: 101]. Herbal water taken for colds [Cree: 93].|Inner bark: Used as a poultice or boiled to make a wash for decayed teeth, skin sores, and burns [Dene: 17; Chipewyan: 92]. Chewed or drunk as a tea for cough [Algonquin: 69; Montagnais: 71]. Decoction used in a compound arthritis remedy [Cree: 95]. Used in diabetes [Cree: 83]. Chewed to relieve cold or maintain good health, or placed on a wound [Dene: 99]. Used to stop bleeding from cuts [Cree: 81]. Used to treat diabetes [Cree: 82]. Mixed with caribou grease to make a salve for burns [Chipewyan: 92].|Bark: Tea used as a salve [Mi'kmaq: 43]. Steeped and given in tuberculosis [Mi'kmaq: 62]. Used as a splint and to heal broken limbs [Dene: 100].|Sap: Used to soothe irritated skin, applied to cuts and mouth infections [Dene: 17, 99]. Applied to chest to prevent cold and tuberculosis. Tea taken to soothe sore throat [Dene: 99]. Applied to stop bleeding from cuts [Dene: 13; 99; Cree: 81]. Boiled and taken in cough. Heated and pressed on blisters [Cree: 80]. Herbal water taken for colds. Heated, mixed with lard, cooled and applied to wound infections [Cree: 93].|Bark and branches: Mixed with red willow bark to treat cold [Dene: 17].|Gum: Used alone or most commonly mixed with rendered fat from a bear, otter, or beaver, or lard or petroleum jelly, and applied as a salve for skin infections, cuts, rashes, burns, persistent sores, and chapped or craked skin [Cree, Dene, Metis: 13; Algonquin: 69]. Chewed and the juice swallowed to treat a sore throat [Metis: 13]. Mixed with grease to make an ointment to treat skin rashes, scabies, persistent scabs and a growing boil [Cree: 95]. Chewed as a laxative [Algonquin: 69]. Applied to throat against cough or on back for pain relief [Montagnais: 71]. Used to treat diabetes related symptoms [Cree: 82]. Applied in cuts and skin infections [Cree: 80, 81]. Used to treat gum disease, cuts, skin rashes, tea drunk for stomach ailments [Dene: 100]. Smeared on painful areas of the body, boiled and gargled to cure toothaches, used as an ointment for sores and placed on a wound to stop bleeding, boiled and tea drunk for colds and coughing [Dene: 101]. Warm and applied to cuts, boils or sores [Cree: 79]. Poultice used to treat skin disorders, bee stings, cuts and burns [Cree: 96]. Warmed up and put in infections [Dene: 13]. Used to treat sore throat [Dene: 100].|Rotten wood: Powdered and used as baby powder or to treat skin rashes [Cree: 94, 95]. |Cones: Used to make a medicine for excessive urination [Abenaki: 67]. Used to make a jelly to treat headache and stomachache [Algonquin: 75]. Boiled and water used to wash itchy skin, or drunk against intestinal problems [Montagnais: 71]. Used to treat diabetes related symptoms [Cree: 82].|Leaves: Used as an inhalant or fumigator [Ojibwa: 87]. Used to treat diabetes related symptoms [Cree: 82]. Powder used as a compress for aches and pains [Cree: 80, 81]. Cushed, placed on cloth and put in throat to treat pain and burns [Cree: 80].|Roots and bark: Tea used for stomach pain, fainting and fits [Ojibwa: 86]. |Gum and bark: Used for cough [Montagnais: 71]. |Cones and branches: Tea used for cough and colds, sore throat and chest pain [Dene: 99].|Roots: Pounded and boiled to make a liquid medicine [Dene: 99]. |Young tips, cones and branches: Boiled and taken to treat itchy throat [Dene: 99]. Steam used to treat congested head and chest [Dene: 100].|Wood: Inside strips put on burns, boiled without bark and taken for sore throat [Cree: 79].
328	http://data.canadensys.net/vascan/taxon/7174	single	Picea mariana (Mill.) BSP.	Pinaceae		Tree	Used for a sudatory after childbirth [Algonquin: 69]. |Twigs: Boiled to make a broth for cough [Algonquin: 63] or to produce steam that relieves cold [Dene: 99]. Tips or buds peeled and eaten to prevent breathing shortness, heart problems, and high blood pressure [Cree: 13]. Decoction used to treat sore eyes [Dene: 101; Dene, Metis: 13]. Tips used to make a tea for "healing the inside" [Algonquin: 69]. Tea used against fever [Montagnais: 71]. Yound twigs chewed to relieve itchy throat [Dene: 99]. Used to treat diabetes [Cree: 82]. Boiled and steamed to cure congestion or cold and to ease headache. Towels soaked in tea and wrapped around a woman's waist to speed up delivery, to ease afterbirth pain, and to loosen retained placenta [Dene: 101].|Gum: Applied as a salve for skin infections, cuts, boils, rashes, burns, sores, and chapped or craked skin [Dene: 13, 100; Cree: 13, 79, 80; Algonquin: 69]. Mixed with grease to make an ointment to treat skin rashes, scabies, persistent scabs and bad burns [Cree: 95]. Chewed to prevent breathing shortness, also good for the heart [Cree: 13]. Soaked in hot water and used to treat infected cuts and wounds [Cree: 13]. Chewed and applied to a sore ear or to treat stomach ache [Cree: 13]. Boiled until it turns pink and then cooled to make an ointment to draw the infection out of cysts [Cree: 13] or to treat infected wounds, rashes, scabs on the head or chiken pox [Cree: 13]. Used as a laxative [Algonquin: 69]. Used for cuts and back pain [Montagnais: 71]. Used to treat diabetes [Cree: 82]. Used to treat gum disease, tea drunk for stomach ailments [Dene: 100]. Smeared on painful areas of the body, boiled and gargled to cure toothache, used as an ointment for sores and placed on a wound to stop bleeding. Boiled and tea drunk for cough and cold [Dene: 101]. Used to treat sore throat [Dene: 100].|Sap: Blood medicine, used to soothe irritated skin, applied to cuts and mouth infections [Dene: 13; 99]. Applied in chest to prevent colds and tuberculosis, tea taken to soothe sore throats [Dene: 99]. Applied in cuts and sore breasts [Cree: 81]. |Bark and branches: Mixed with red willow bark to treat cold [Dene: 13].|Wood: Powdered and used as baby powder [Dene: 13]. Inside strips put on burns, or boiled without bark and taken for sore throats [Cree: 79].|Charcoal: Used as a baby powder [Dene: 13].|Cones: Young cones boiled to make a mouth wash for mouth infection, toothache or sore throat or to clear phlegm from the throat [Dene, Metis: 13; Chipewyan: 92]. Chewed to relieve toothache or sore mouth. Mixed with other plants in a decoction to treat venereal disease [Cree: 95]. Made into a jelly used to treat headache and stomachache [Algonquin: 75]. Decoction used to gargle a sore throat or mouth infection [Cree: 95; Dene: 101]. Used to treat diabetes [Cree: 77; 83], diarrhoea [Ojibwa: 89; Cree: 95] and stomach ache [Montagnais: 71]. Applied to stop bleeding. Boiled and tea used to wash broken legs, to easeskin rash [Dene: 101]. |Leaves and bark: Decoction used for headache [Ojibwa: 66].|Leaves: Used as a reviver [Ojibwa: 87] or to treat diabetes [Cree: 82]. Crushed and used to treat pain. Crushed, placed on cloth and put in throat to treat pain and burns [Cree: 80].|Bark and roots: Tea used for stomach pain, fainting and fits [Ojibwa: 86]. |Inner bark: Chewed for laryngitis [Mi'kmaq: 62]. Chewed to relieve colds or maintain good health, placed on a wound [Dene: 99]. Used to treat diabetes [Cree: 82].|Bark and gum: Used against cough [Montagnais: 71].|Cones and branches: Tea used for cough and colds, sore throat and chest pain [Dene: 99].|Roots: Pounded and boiled to make a liquid medicine [Dene: 99].|Young tips, cones and branches: Boiled and taken to treat itchy throat [Dene: 99]. Steam used to treat congested head and chest [Dene: 100].|Bark: Used as a splint and to heal broken limbs [Dene: 100]. Boiled and taken in cough Heated and pressed on blisters [Cree: 80].
329	http://data.canadensys.net/vascan/taxon/7177	single	Picea rubens Sarg.	Pinaceae		Tree	Bark: Boiled with roots of sour grass and the liquid drunk for lung and throat trouble [Algonquians: 63]. |
330	http://data.canadensys.net/vascan/taxon/7178	single	Picea sitchensis (Bong.) Carrière	Pinaceae		Tree	Cones: Boiled and decoction taken internally for pain in the chest [Sikani: 97]. |Inside bark: Scraped and chewed for cough [Sikani: 97]. |Needles: Chewed and saliva applied to external sores [Sikani: 97].|Gum: Applied with a stick to the white spots on the eye [Sikani: 97].
331	http://data.canadensys.net/vascan/taxon/1547	single	Picea sp.	Pinaceae		Tree	Gum: Used as a poultice on wounds [Atikamekw: 73], boils and abscesses [Algonquians: 63].|Roots: Used for sewing [Ojibwa: 84; Atikamekw: 73].
332	http://data.canadensys.net/vascan/taxon/7181	single	Pinus banksiana Lamb.	Pinaceae		Tree	Inner bark: Used to make a poultice to heal a deep cut [Cree: 95] or to treat diabetes [Cree: 82]. |Cones and inner bark: Used in diabetes [Cree: 77, 83]. |Bark: Mixed with bark and root of Salix discolor, Pinus strobus, Quercus rubra and Arctostaphylos uva-ursi in a tea given in fainting and fits [Ojibwa: 86]. Rubbed on a sore body part or boiled and tea drunk to cure shortness of breath [Dene: 101].|Sap: Used for burns [Ojibwa: 89] and cuts [Dene: 17]. Chewed to treat cold [Cree: 93].|Leaves: Used as a reviver [Ojibwa: 87]. |Twigs: Crushed and mixed with lard and applied for allergies and itching [Montagnais: 71]. Tea mixed with sugar and put into sore eyes. Tea drunk to ease pain, cold, and as a general remedy. Tea also applied to a sore body part [Dene: 101].
333	http://data.canadensys.net/vascan/taxon/7184	single	Pinus contorta Douglas ex Louden	Pinaceae		Tree	Inner bark: Softened in water and used as a poultice to heal a deep wound [Metis: 13]. |Gum: Chewed and saliva swallowed for cough and cold [Sikani: 97].|Roots: Boiled and liquid used to clean wounds [Dene: 98].
334	http://data.canadensys.net/vascan/taxon/7193	single	Pinus resinosa Aiton	Pinaceae		Tree	Leaves: Crushed and applied to relieve headache. Vapour or fumes from heating inhaled to cure headache [Ojibwa: 84]. Crushed with Pinus strobus leaves, boiled and applied to relieve headache [Ojibwa: 66].|
335	http://data.canadensys.net/vascan/taxon/1553	single	Pinus sp.	Pinaceae		Tree	Inner part of the tree boiled and pulp applied to cuts [Cree: 80].|Inner bark: Steeped in boiling water and applied to the chest for cold [Atikamekw: 73].
336	http://data.canadensys.net/vascan/taxon/7195	single	Pinus strobus L.	Pinaceae		Tree	Tea used in kidney or urinary trouble [Mi'kmaq: 60].|Bark, needles and twigs: Tea used in cold and cough [Mi'kmaq: 43, 60]. |Bark: Boiled, mixed with grease and applied to wounds. Tea used in kidney troubles [Mi'kmaq: 43]. Steeped and used to treat cough [Abenaki: 67] and cold [Mi'kmaq: 62]. Mixed with bark and root of Salix discolor, Pinus strobus, Quercus rubra and Arctostaphylos uva-ursi in a tea given in fainting and fits [Ojibwa: 86].|Inner bark: Boiled and given for sores, swellings [Algonquians: 63].|Pitch: Mixed with deer tallow and used as a poultice for felons and similar inflammations [Chippewa: 85]. |Needles: Crushed and applied to relieve headache. Boiled, and the vapour inhaled to cure backache. Fume produced by heating inhaled to cure headache [Ojibwa: 84]. Crushed with Pinus resinosa needles, boiled and applied to relieve headache [Ojibwa: 66]. Powdered and used as a reviver or inhalant [Ojibwa: 87].|Gum: Boiled and drunk for sore throat, cold and consumption [Algonquians: 63]. |Wood: Mixed with inner bark of Prunus serotina and Prunus americana in a decoction used to treat cuts and wounds [Ojibwa: 47].
337	http://data.canadensys.net/vascan/taxon/7308	single	Plantago major L.	Plantaginaceae		Herb	Stem: Base boiled and drunk to relieve fainting spells [Metis: 13]. |Leaves: Chewed into a paste applied to burns and scalds. Juice drunk for toothache and earache or for internal hemorrhage or injury [Cree: 74]. Soaked in warm water and applied to bruises, sprains or sores as a poultice, also used to sooth burns, scalds, bee stings, and snake bites [Algonquin: 69; Ojibwa: 87]. Applied fresh on wounds, bruises, burns and haematoma [Atikamekw: 73]. Infusion drunk to treat heart trouble [Cree: 13, 96], cramps, stomachache, stomach flu, or constipation [Metis: 13]. Used for rheumatism, swellings and as an analgesic [Abenaki: 67]. Used as a poultice to remove poison and heal wounds [Mi'kmaq: 62]. Mixed with grease and applied to inflamed skin. Mixed with roots of Asarum canadense to treat inflamed skin. Decoction applied to rheumatic joints [Ojibwa: 47]. Poultice used as a painkiller for cuts and bruises [Dene: 100]. Fresh leaves heated slightly and put on the wound to draw out infection [Cree: 93].|Leaves and root: Chopped finely and applied to bites of poisonous reptiles, or applied as a poultice on inflamed skin [Ojibwa: 47]. |Above-ground parts: Tea used to soothe burns [Dene: 100].
338	http://data.canadensys.net/vascan/taxon/6911	single	Platanthera dilatata (Pursh) Lindl. ex Beck var. dilatata	Orchidaceae		Herb	Roots: Juice drunk in gravel [Algonquians: 63].|
339	http://data.canadensys.net/vascan/taxon/6912	single	Platanthera dilatata (Pursh) Lindl. ex Beck var. leucostachys (Lindl.) Luer	Orchidaceae	Habenaria leucostachys (Lindl.) S. Watson	Herb	Used as a cough medicine. Decoction used as a body wash. W/hen heated used as a bath for rheumatism [Ojibwa: 47].||
340	http://data.canadensys.net/vascan/taxon/6925	single	Platanthera orbiculata (Pursh) Lindl.	Orchidaceae	Habenaria orbiculata (Pursh) Torr.	Herb	Leaves: Applied to the hands or feet to cure blisters [Algonquians: 63].||
341	http://data.canadensys.net/vascan/taxon/7889	single	Poa palustris L.	Poaceae		Herb	Seed heads: Boiled to make a rinse used to make the hair grow thicker and longer [Dene: 13]. |
342	http://data.canadensys.net/vascan/taxon/3672	single	Podophyllum peltatum L.	Berberidaceae		Herb	Roots: Used as cathartic [44]. Powdered and used for liver troubles [Cree: 74]. |
343	http://data.canadensys.net/vascan/taxon/8094	single	Polygala polygama Walter	Polygalaceae		Herb	Boiled and used as a cough medicine [Algonquians: 63].|
344	http://data.canadensys.net/vascan/taxon/8096	single	Polygala senega L.	Polygalaceae		Herb	Used as a tonic [Ojibwa: 47] or as a general medicine [Ojibwa: 86]. |Roots: Powdered and added to other plants and used to treat many ailments [Cree: 95]. Chewed and the juice swallowed to treat a sore throat. Crushed and mixed with another plant to make a poultice applied to cuts [Cree: 13]. Mixed with other plants and used as a heart medicine and blood purifier [Metis: 13]. Roots crushed or chewed to treat toothache or sore mouth [Cree: 13, 95]. Dried and chewed for cold [Malecite: 65]. Decoction for cough and cold [Ojibwa: 84]. Mixed with Artemisia frigida, Astragalus crassicarpus, and Rosa arkansana in a decoction taken internally for convulsions or applied to wounds to stop bleeding [Ojibwa: 47]. Sucked and juice swallowed to treat tooth ache, sore throat, cough and cold. Poultice used to treat skin disorders, bee stings, cuts and burns [Cree: 96].|Leaves: Infusion taken for sore throat [Ojibwa: 84].
345	http://data.canadensys.net/vascan/taxon/2745	single	Polygonatum biflorum (Walter) Elliot	Liliaceae		Herb	Roots: Used as a physic. Tea used for cough [Ojibwa: 87].|
346		none	Polygonatum biflorum (Walter) Elliot var. commutatum (Schult. & Schult. f.) Morong	Liliaceae	P. commutatum (Schult. & Schult. f.) A. Dietr.	Herb	Roots: Used to prevent measles [Ojibwa: 85]. Decoction sprinkled on hot stones and the smoke inhaled to treat hadache [Ojibwa: 47]. ||
347	http://data.canadensys.net/vascan/taxon/2747	single	Polygonatum pubescens (Willd.) Pursh.	Liliaceae		Herb	Used to stop bleeding from mouth in women [Abenaki: 67].|
348		none	Polygonum amphibium L.	Polygonaceae		Herb	Roots: Applied fresh on mouth blisters. Powdered with other plants to treat various ailments [Cree: 95]. |
349	http://data.canadensys.net/vascan/taxon/19099	single	Polygonum hydropiper	Polygonaceae		Herb	Leaves: Dried and used to make a tea for dropsy [Malecite: 65]. ||
350	http://data.canadensys.net/vascan/taxon/25604	single	Polygonum muhlenbergii (Meisn.) Wats.	Polygonaceae		Herb	Tea used to cure stomachache [Ojibwa: 87].|
351	http://data.canadensys.net/vascan/taxon/19123	single	Polygonum pensylvanicum L.	Polygonaceae		Herb	Tops steeped and the infusion taken as a cure for epilepsy [Ojibwa: 85].|
352	http://data.canadensys.net/vascan/taxon/19118	single	Polygonum persicaria L.	Polygonaceae		Herb	Flowers and leaves: Decoction taken in stomach pain [Ojibwa: 47]. |
353	http://data.canadensys.net/vascan/taxon/19125	single	Polygonum punctatum Elliot	Polygonaceae		Herb	Flowers and leaves: Decoction taken in stomach pain [Ojibwa: 47].|
354	http://data.canadensys.net/vascan/taxon/8241	single	Polypodium virginianum L.	Polypodiaceae	P. vulgare auct. non L. p.p.	Herb	Used for stomach troubles [Abenaki: 67], or against kidney and neuralgic diseases [Atikamekw: 73]. Tea used to treat digestive tract problems [Algonquin: 68], heart diseases [Algonquin: 69], as well as lung, liver and kidney diseases [Innu: 72].|Roots: Steeped and given in pleurisy [Malecite: 65]. |Leaves: Decoction taken as a tuberculosis cure [Cree: 95].
355		none	Polyporus resinosus (Schrad.) Fr.	Polyporaceae		Fungi	Conks boiled and used as a cough medicine [Dene: 98].|
356		none	Polyporus sp.	Polyporaceae		Fungi	Used for "female troubles" [Algonquians: 63].|
357	http://data.canadensys.net/vascan/taxon/5424	single	Polystichum acrostichoides (Michx.) Schott	Dryopteridaceae		Herb	Roots: Chewed in hoarseness [Malecite: 65]. |Fronds: Soaked in cold water and pounded to treat body pain [Algonquians: 63].
358	http://data.canadensys.net/vascan/taxon/8244	single	Pontederia cordata L.	Pontederiaceae		Herb	Brewed and taken in general illnesses [Algonquians: 63]. Steeped and used to prevent pregnancy [Malecite: 65].|
359	http://data.canadensys.net/vascan/taxon/9042	single	Populus alba L.	Salicaceae		Tree	Bark and roots: Tea used for internal blood diseases [Ojibwa: 86].|
360	http://data.canadensys.net/vascan/taxon/9044	single	Populus balsamifera L.	Salicaceae		Tree	Used for internal blood diseases [Ojibwa: 86]. |Buds: Gathered unopened in early spring and boiled to extract the balsam, skimmed off and then boiled with bear fat to make a salve applied to frost-bitten members and on sores and inflamed wounds [Chippewa: 85]. Gathered in the spring and steeped in very hot bathwater until a layer of extract forms on the surface and the water is cool enough to bathe in, and also rubbed on afflicted areas to treat skin diseases such as eczema or psoriasis [Cree, Metis: 13]. Collected in the spring to make a tea taken for cold [Dene: 99]. Rubbed on the gums of a teething baby, or a cooled infusion used to rinse the baby's mouth [Dene: 13]. Rubbed on a sore tooth [Cree: 13]. Decoction drunk to treat heart problems [Cree: 13]. Boiled for 41 minutes with trembling aspen branch bark and the decoction given to treat diabetes [Cree: 13]. Gathered in the spring to make salve [Algonquin: 69]. Applied directly to the nostril to stop nosebleed [Cree: 95]. Smashed with roots of Arctium lappa and applied to sores [Malecite: 65]. Seeped before opening and used as a poultice in sprain or strained muscles, or boiled in grease, strained and kept for use when needed [Ojibwa: 47]. Cooked in lard or bear fat, cooled and used as a salve on cuts, wounds or bruises, also rubbed inside nostrils to clear congestion from cold, catarrh or bronchitis [Ojibwa: 87]. Steam used to treat nasal and chest congestion caused by cold [Dene: 100].|Sap: Drunk to treat diabetes and high blood pressure [Cree, Metis: 13]. Used on cuts [Dene: 99]. Boiled and tea drunk to ease chest pain Smeared on a painful body part [Dene: 101].|Bark and sap: Used to make a tea for asthma in children [Cree, Metis: 13].|Bark: Mixed with another plant in a decoction given in seizures [Cree: 13]. |Leaves: Applied fresh to a sore [Cree: 95]. Chewed and applied to insect stings and bites [Dene: 100].|Roots: Scrapings steeped in hot water and used as a poultice on open sores and infected wounds [Algonquin: 69]. Decoction made with equal portion of roots of Cirsium sp. taken internally to treat weakness and back pain in women. Mixed with roots of Populus tremuloides, steeped and given to slow heavy menstrual flow [Ojibwa: 47]. |Inner bark: Used in diabetes [Cree: 77]. Boiled and taken to treat stomach problems [Dene: 98].|Catkins: Boiled and rubbed on swollen areas. Tea drunk for breathing problems [Dene: 101].|Rotten wood: Powdered and used for skin rash [Dene: 101].
361	http://data.canadensys.net/vascan/taxon/9048	single	Populus deltoides Bartram ex Marsh. ssp. monilifera (Aiton) Eckenwalder	Salicaceae	P. monilifera Aiton	Tree	Cotton" applied to open sores as an absorbent [Ojibwa: 84].||
362	http://data.canadensys.net/vascan/taxon/9049	single	Populus grandidentata Michx.	Salicaceae		Tree	Used to prevent pregnancy [Cree: 76].|Young roots: Tea used as a hemostatic [Ojibwa: 87]. |Bark: Infusion given to ease and lessen the menses [Cree: 76].
363	http://data.canadensys.net/vascan/taxon/1583	single	Populus sp.	Salicaceae		Tree	Burned and ashes put on boils and abscesses [Cree: 80, 81]. |Bark: Decoction used in cough [Cree: 42]. Dried, boiled and drunk for ringworm [Cree: 80].|Inner bark: Eaten in the spring, considered a mild purgative [Cree: 42]. Used in diabetes [Cree: 83].|Dry wood: Ash mixed with boiled water and taken for urinary infections. Also used as poultice [Cree: 79].|Gum: Drops put into eyes to treat snow blindness [Cree: 80].
