id	vernacularName	source	language	_languageName
278	agongasi'mînûk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
279	yellow sweet-clover	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
279	mélilot jaune	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
279	mélilot officinal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
279	trèfle d'odeur jaune	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
280	Canada moonseed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
280	ménisperme du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
280	bîma'kwît wa'bîgons	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
281	peppermint	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
281	menthe poivrée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
282	wild mint	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
282	mente sauvage	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
282	baume	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
282	amisko wehkuskwa	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	amiskōwīkask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	āmskuwiy(h)kusk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	wīkask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	wīkaskwah	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	wakaskwah	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
282	pse'skil	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
282	name'wûckons	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
282	kaakawakamicik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
282	kâuîpâpinamânapukâshiti nîpîsha	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
282	tsátlh'oghtsëné	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
283	spearmint	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
283	menthe à épis	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
283	baume	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
283	wekemakowemina	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
284	buckbean	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
284	ményanthe trifolié	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
284	herbe à canards	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
285	lungwort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
285	tall bluebells	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
285	mertensie paniculée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
285	ogu-malask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
286	heart-leaved four-o'clock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
286	heart-leaved umbrellawort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
286	nyctage parasol	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
286	goko'coadji'bîk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
286	be'dukadak'igisĭn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
287	two-eyed Berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
287	creeper partridge-berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
287	mitchella rampant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
287	pain de perdrix	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
287	papatigwibagassiwil	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
288	bishop's cap	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
288	naked mitrewort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
288	mitrelle nue	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
288	amiskōcawakayipak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
288	ōcawakāyipak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
289	wild bergamot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
289	horse mint	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
289	monarde fistuleuse	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
289	menthe de cheval	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
289	mostoswīkask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
289	kapiskotānāskīhk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
289	moshkōs'wanowins'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
289	weca'wûs wackwî'nek	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
289	bibi'gwûnûkûk'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
289	wabino'wuck	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
290	spotted beebalm	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
290	monarde ponctuée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
290	ka-bi-sani-gwe-iag	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
291	single delight	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
291	one-flowered wintergreen	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
291	monésès uniflore	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
292	Indian pipe	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
292	monotrope uniflore	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
292	mīpitahmaskīhkīh	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
293	northern bayberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
293	myrique de Pennsylvanie	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
294	sweet gale	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
294	myrique baumier	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
294	tehgoo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
295	mwākōkot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
296	Catnip	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
296	népéta cataire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
296	herbe à chats	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
296	gajugĕns'ibûg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
296	tci'name'wûck	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
297	tobacco	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
297	tabac	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
298	variegated pond-lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
298	cow lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
298	yellow pond lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
298	nénuphar à fleurs panachées	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
298	grand nénuphar jaune	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
298	pied-de-cheval	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
298	pwakumosikum	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	oskotamo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	waskātamow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	wāskātamo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	waskutamo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	ōskītīpak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	waskītīpak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
298	uckicteabu	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
298	egh'ke	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
298	teghaizé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
299	cow lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
299	nénuphar à feuilles émergentes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
300	rocky mountain pond-lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
300	yellow water lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
300	nénuphar à sépales nombreux	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
300	oga'da mûn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
300	egh'ke	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
301	nénuphar	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
301	mska'tawé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
302	American white water lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
302	sweet scented water lily	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
302	nymphéa odorant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
302	nénuphar blanc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
302	lis d'eau	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
302	odîte'abûg wa'bîgwûn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
303	bog aster	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
303	aster des bois	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
303	winĭsĭkĕns	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
304	mink plant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
304	onagre	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
305	goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
306	sensitive fern	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
306	onoclée sensible	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
306	a'nana'ganûck	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
307	devil's club	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
307	bois piquant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
308	one-sided wintergreen	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
308	pyrole unilatérale	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
308	sasdzaghé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
309	hairy sweet cicely	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
309	osmorhize de Clayton	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
309	osaga'tigom'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
310	long-styled sweet cicely	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
310	osmorhize à long style	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
310	segedebwens	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
310	osaga'tîkûm	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
311	hophornbeam	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
311	ostryer de virginie	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
311	bois de fer	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
311	ma'nanons'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
312	wood sorrel	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
312	oxalide de montagne	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
313	golden ragwort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
313	golden senecio	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
313	séneçon doré	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
314	ginseng	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
314	ginseng	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
314	ginseng à cinq folioles	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
315	dwarf ginseng	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
315	ginseng à trois folioles	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
315	petit ginseng	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
315	nesō'wakŏk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
316	shield lichen	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
317	wild parsnip	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
317	panais	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
317	pigwe'wûnûsk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
318	wood beteny	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
318	Canada pedicularis	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
318	pédiculaire du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
318	mandamî'nîodji'bîkîns	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
319	woolly lousewort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
319	pédiculaire laineuse	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
320	lesser yellow beardtongue	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
320	penstémon à fleurs jaunes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
321	palmate coltsfoot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
321	pétasite palmé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
322	arrow-leaved coltsfoot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
322	pétasite sagitté	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
322	piskehte puskwa	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
322	nigutinepia	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
322	mōsōtawakayipak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
322	yuwskiy(h)tiypuk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
323	lopseed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
323	phryma à épis grêles	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
323	waia'bishkĕno'kŏk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
324	ninebark	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
324	physocarpus à feuilles d'obier	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
324	bois à sept écorces	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
324	miskwazi-wušk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
325	American pokeweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
325	pigeon berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
325	phytolaque d'Amérique	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
326	common pokeweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
326	poke berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
326	phytolaque d'Amérique	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
327	white spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
327	épinette blanche	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
327	wapiskimnahik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
327	eyinatik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
327	minuhik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
327	mīnahik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
327	sī(h)ta	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
327	me-naig	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
327	gawa'ndag	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
327	mzazesso	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
327	mskask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
327	minaiku	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
327	ts'iivii	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
327	ts'iwa	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
327	ts'uchogh	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
328	black spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
328	épinette noire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
328	ithināhtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	minahik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	setakwunatik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	pekewatik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	mīthawapakōnuk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	mistikōpikī	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
328	kaawaataak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
328	Say-say-gah-dag	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
328	jingwûp	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
328	a'mikwan'dŏk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
328	ushkâtuku	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
328	ts'iivii	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
328	ędzò	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
328	el	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
329	red spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
329	épinette rouge	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
330	Sitka spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
330	tideland spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
330	épinette de Sitka	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
331	spruce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
331	épinette	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
331	cigubi	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
331	sĕ'ssēgân'dŏk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
332	jack pine	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
332	pin gris	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
332	ōskāhtak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
332	ivashick	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
332	Ookiik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
332	gîga'ndag	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
332	ushtshishk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
332	goo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
333	lodgepole pine	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
333	pin tordu	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
333	ōskāhtak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
333	oskatik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
334	red pine	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
334	pin rouge	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
334	pōkgwĕ'nagēmŏk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
334	abakwanûg i'mûg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
335	pine	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
335	pin	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
335	cigawk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
336	white pine	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
336	pin blanc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
336	zhingwâk'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
336	kah-be-sah-dah-ge-set	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
336	jîngwak kweseskwe'tûk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
336	kohah'sis	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
337	common plantain	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
337	whiteman's foot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
337	plantain majeur	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
337	grand plantain queue de rat	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
337	muchikwanas	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
337	paswēpak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
337	ceca'gûski'bûge sink	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
337	gine'biwûck	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
337	magaskisitan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
337	ondiba'go	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
338	tall white bog orchid	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
338	scentbottle	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
338	platanthère dilatée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
339	Sierra bog orchid	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
339	platanthère à tige pâle	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
340	roundleaved orchis	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
340	habénaire à feuilles orbiculaires	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
341	swamp meadow-grass	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
341	fowl bluegrass	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
341	pâturin palustre	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
342	mayapple	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
342	podophylle pelté	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
342	pomme de mai	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
343	milkwort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
343	pink polygala	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
343	polygala polygame	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
344	seneca snakeroot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
344	sénéca	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
344	menisehkes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	mesisikas	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	ominisihkes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	sīkōtākanīsīkan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	wenisikas	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	wīnsīkas	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	wīncīkēs	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
344	winis'sikēns'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
344	bi'jikiwûck'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
345	giant Solomon's seal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
345	sceau-de-Salomon géant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
345	nanîbîte'ode'kîn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
346	giant Solomon's seal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
346	sceau-de-Salomon géant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
346	nebnegodek	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
347	hairy Solomon's seal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
347	sceau-de-Salomon pubescent	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
347	onkôk'skak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
348	water smartweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
348	amphibious knot-weed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
348	renouée amphibie	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
348	kāmithkwacōāhtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
348	kistōtīwīcīpihk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
349	marshpepper knotweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
349	water pepper	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
349	renouée poivre-d'eau	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
350	long-root smartweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
350	swamp persicaria	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
350	renouée émergée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
350	agongo'simînûn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
351	Pennsylvania smartweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
351	renouée de Pennsylvanie	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
351	pebigumskike	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
352	lady's thumb	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
352	renouée persicaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
